msg received (LAMPORT_TIME=534, SYSTEM_TIME=2023-03-08 02:43:18.597634) msg_queue len: 2
msg received (LAMPORT_TIME=534, SYSTEM_TIME=2023-03-08 02:43:18.693826) msg_queue len: 1
msg received (LAMPORT_TIME=537, SYSTEM_TIME=2023-03-08 02:43:18.785879) msg_queue len: 1
msg received (LAMPORT_TIME=538, SYSTEM_TIME=2023-03-08 02:43:18.881225) msg_queue len: 1
msg received (LAMPORT_TIME=538, SYSTEM_TIME=2023-03-08 02:43:18.978288) msg_queue len: 0
msg received (LAMPORT_TIME=541, SYSTEM_TIME=2023-03-08 02:43:19.073609) msg_queue len: 0
msg received (LAMPORT_TIME=544, SYSTEM_TIME=2023-03-08 02:43:19.170726) msg_queue len: 1
msg received (LAMPORT_TIME=545, SYSTEM_TIME=2023-03-08 02:43:19.266503) msg_queue len: 1
msg received (LAMPORT_TIME=548, SYSTEM_TIME=2023-03-08 02:43:19.362623) msg_queue len: 1
msg received (LAMPORT_TIME=548, SYSTEM_TIME=2023-03-08 02:43:19.458738) msg_queue len: 0
msg received (LAMPORT_TIME=553, SYSTEM_TIME=2023-03-08 02:43:19.651959) msg_queue len: 0
msg received (LAMPORT_TIME=557, SYSTEM_TIME=2023-03-08 02:43:19.840606) msg_queue len: 0
msg received (LAMPORT_TIME=558, SYSTEM_TIME=2023-03-08 02:43:19.937202) msg_queue len: 0
msg received (LAMPORT_TIME=559, SYSTEM_TIME=2023-03-08 02:43:20.033341) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=560, SYSTEM_TIME=2023-03-08 02:43:20.129360)
msg received (LAMPORT_TIME=563, SYSTEM_TIME=2023-03-08 02:43:20.225721) msg_queue len: 1
msg received (LAMPORT_TIME=563, SYSTEM_TIME=2023-03-08 02:43:20.318628) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=564, SYSTEM_TIME=2023-03-08 02:43:20.415692)
INTERNAL EVENT. (LAMPORT_TIME=565, SYSTEM_TIME=2023-03-08 02:43:20.512147)
INTERNAL EVENT. (LAMPORT_TIME=566, SYSTEM_TIME=2023-03-08 02:43:20.613358)
msg received (LAMPORT_TIME=571, SYSTEM_TIME=2023-03-08 02:43:20.706217) msg_queue len: 0
msg received (LAMPORT_TIME=572, SYSTEM_TIME=2023-03-08 02:43:20.801806) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=573, SYSTEM_TIME=2023-03-08 02:43:20.898619)
msg received (LAMPORT_TIME=575, SYSTEM_TIME=2023-03-08 02:43:20.991744) msg_queue len: 0
msg received (LAMPORT_TIME=579, SYSTEM_TIME=2023-03-08 02:43:21.182562) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=580, SYSTEM_TIME=2023-03-08 02:43:21.279018)
msg received (LAMPORT_TIME=582, SYSTEM_TIME=2023-03-08 02:43:21.375158) msg_queue len: 1
msg received (LAMPORT_TIME=583, SYSTEM_TIME=2023-03-08 02:43:21.471380) msg_queue len: 1
msg received (LAMPORT_TIME=585, SYSTEM_TIME=2023-03-08 02:43:21.566919) msg_queue len: 2
msg received (LAMPORT_TIME=585, SYSTEM_TIME=2023-03-08 02:43:21.663352) msg_queue len: 1
msg received (LAMPORT_TIME=585, SYSTEM_TIME=2023-03-08 02:43:21.759588) msg_queue len: 0
msg received (LAMPORT_TIME=590, SYSTEM_TIME=2023-03-08 02:43:21.851332) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=591, SYSTEM_TIME=2023-03-08 02:43:21.943724)
msg received (LAMPORT_TIME=595, SYSTEM_TIME=2023-03-08 02:43:22.039796) msg_queue len: 0
msg received (LAMPORT_TIME=596, SYSTEM_TIME=2023-03-08 02:43:22.135806) msg_queue len: 0
msg received (LAMPORT_TIME=599, SYSTEM_TIME=2023-03-08 02:43:22.231759) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=600, SYSTEM_TIME=2023-03-08 02:43:22.324246)
INTERNAL EVENT. (LAMPORT_TIME=601, SYSTEM_TIME=2023-03-08 02:43:22.418232)
msg received (LAMPORT_TIME=604, SYSTEM_TIME=2023-03-08 02:43:22.513703) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=605, SYSTEM_TIME=2023-03-08 02:43:22.610327)
INTERNAL EVENT. (LAMPORT_TIME=606, SYSTEM_TIME=2023-03-08 02:43:22.706431)
msg received (LAMPORT_TIME=610, SYSTEM_TIME=2023-03-08 02:43:22.803382) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=611, SYSTEM_TIME=2023-03-08 02:43:22.899593)
INTERNAL EVENT. (LAMPORT_TIME=612, SYSTEM_TIME=2023-03-08 02:43:22.993167)
INTERNAL EVENT. (LAMPORT_TIME=613, SYSTEM_TIME=2023-03-08 02:43:23.089387)
msg received (LAMPORT_TIME=617, SYSTEM_TIME=2023-03-08 02:43:23.184950) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=618, SYSTEM_TIME=2023-03-08 02:43:23.280325)
msg received (LAMPORT_TIME=621, SYSTEM_TIME=2023-03-08 02:43:23.375538) msg_queue len: 0
msg received (LAMPORT_TIME=624, SYSTEM_TIME=2023-03-08 02:43:23.472206) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=625, SYSTEM_TIME=2023-03-08 02:43:23.569852)
INTERNAL EVENT. (LAMPORT_TIME=626, SYSTEM_TIME=2023-03-08 02:43:23.662425)
INTERNAL EVENT. (LAMPORT_TIME=627, SYSTEM_TIME=2023-03-08 02:43:23.757992)
INTERNAL EVENT. (LAMPORT_TIME=628, SYSTEM_TIME=2023-03-08 02:43:23.850075)
INTERNAL EVENT. (LAMPORT_TIME=629, SYSTEM_TIME=2023-03-08 02:43:23.943972)
INTERNAL EVENT. (LAMPORT_TIME=630, SYSTEM_TIME=2023-03-08 02:43:24.040305)
INTERNAL EVENT. (LAMPORT_TIME=632, SYSTEM_TIME=2023-03-08 02:43:24.228680)
msg received (LAMPORT_TIME=639, SYSTEM_TIME=2023-03-08 02:43:24.320675) msg_queue len: 1
msg received (LAMPORT_TIME=640, SYSTEM_TIME=2023-03-08 02:43:24.415555) msg_queue len: 0
msg received (LAMPORT_TIME=642, SYSTEM_TIME=2023-03-08 02:43:24.511819) msg_queue len: 1
msg received (LAMPORT_TIME=644, SYSTEM_TIME=2023-03-08 02:43:24.606974) msg_queue len: 1
msg received (LAMPORT_TIME=646, SYSTEM_TIME=2023-03-08 02:43:24.702361) msg_queue len: 1
msg received (LAMPORT_TIME=648, SYSTEM_TIME=2023-03-08 02:43:24.798596) msg_queue len: 1
msg received (LAMPORT_TIME=649, SYSTEM_TIME=2023-03-08 02:43:24.896304) msg_queue len: 1
msg received (LAMPORT_TIME=649, SYSTEM_TIME=2023-03-08 02:43:24.990903) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=650, SYSTEM_TIME=2023-03-08 02:43:25.087019)
INTERNAL EVENT. (LAMPORT_TIME=651, SYSTEM_TIME=2023-03-08 02:43:25.182815)
msg received (LAMPORT_TIME=655, SYSTEM_TIME=2023-03-08 02:43:25.279026) msg_queue len: 0
msg received (LAMPORT_TIME=657, SYSTEM_TIME=2023-03-08 02:43:25.375069) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=660, SYSTEM_TIME=2023-03-08 02:43:25.657989)
msg received (LAMPORT_TIME=662, SYSTEM_TIME=2023-03-08 02:43:25.749678) msg_queue len: 0
msg received (LAMPORT_TIME=665, SYSTEM_TIME=2023-03-08 02:43:25.846186) msg_queue len: 1
msg received (LAMPORT_TIME=665, SYSTEM_TIME=2023-03-08 02:43:25.941017) msg_queue len: 0
msg received (LAMPORT_TIME=667, SYSTEM_TIME=2023-03-08 02:43:26.035504) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=668, SYSTEM_TIME=2023-03-08 02:43:26.131992)
msg received (LAMPORT_TIME=672, SYSTEM_TIME=2023-03-08 02:43:26.227082) msg_queue len: 1
msg received (LAMPORT_TIME=674, SYSTEM_TIME=2023-03-08 02:43:26.323364) msg_queue len: 1
msg received (LAMPORT_TIME=674, SYSTEM_TIME=2023-03-08 02:43:26.419418) msg_queue len: 2
msg received (LAMPORT_TIME=675, SYSTEM_TIME=2023-03-08 02:43:26.516485) msg_queue len: 1
msg received (LAMPORT_TIME=675, SYSTEM_TIME=2023-03-08 02:43:26.610654) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=677, SYSTEM_TIME=2023-03-08 02:43:26.802211)
msg received (LAMPORT_TIME=684, SYSTEM_TIME=2023-03-08 02:43:26.897712) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=685, SYSTEM_TIME=2023-03-08 02:43:26.991350)
INTERNAL EVENT. (LAMPORT_TIME=686, SYSTEM_TIME=2023-03-08 02:43:27.086677)
INTERNAL EVENT. (LAMPORT_TIME=687, SYSTEM_TIME=2023-03-08 02:43:27.179734)
INTERNAL EVENT. (LAMPORT_TIME=688, SYSTEM_TIME=2023-03-08 02:43:27.275859)
msg received (LAMPORT_TIME=694, SYSTEM_TIME=2023-03-08 02:43:27.371884) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=695, SYSTEM_TIME=2023-03-08 02:43:27.468853)
msg received (LAMPORT_TIME=697, SYSTEM_TIME=2023-03-08 02:43:27.563329) msg_queue len: 1
msg received (LAMPORT_TIME=697, SYSTEM_TIME=2023-03-08 02:43:27.656183) msg_queue len: 0
msg received (LAMPORT_TIME=702, SYSTEM_TIME=2023-03-08 02:43:27.752955) msg_queue len: 1
msg received (LAMPORT_TIME=702, SYSTEM_TIME=2023-03-08 02:43:27.845040) msg_queue len: 0
msg received (LAMPORT_TIME=706, SYSTEM_TIME=2023-03-08 02:43:27.939059) msg_queue len: 0
msg received (LAMPORT_TIME=708, SYSTEM_TIME=2023-03-08 02:43:28.035417) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=709, SYSTEM_TIME=2023-03-08 02:43:28.130379)
msg received (LAMPORT_TIME=712, SYSTEM_TIME=2023-03-08 02:43:28.228305) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=713, SYSTEM_TIME=2023-03-08 02:43:28.321837)
INTERNAL EVENT. (LAMPORT_TIME=714, SYSTEM_TIME=2023-03-08 02:43:28.418559)
msg received (LAMPORT_TIME=716, SYSTEM_TIME=2023-03-08 02:43:28.515216) msg_queue len: 2
msg received (LAMPORT_TIME=717, SYSTEM_TIME=2023-03-08 02:43:28.612300) msg_queue len: 2
msg received (LAMPORT_TIME=718, SYSTEM_TIME=2023-03-08 02:43:28.705720) msg_queue len: 2
msg received (LAMPORT_TIME=718, SYSTEM_TIME=2023-03-08 02:43:28.798227) msg_queue len: 1
msg received (LAMPORT_TIME=718, SYSTEM_TIME=2023-03-08 02:43:28.894198) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=719, SYSTEM_TIME=2023-03-08 02:43:28.988505)
msg received (LAMPORT_TIME=727, SYSTEM_TIME=2023-03-08 02:43:29.085969) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=728, SYSTEM_TIME=2023-03-08 02:43:29.182401)
msg received (LAMPORT_TIME=729, SYSTEM_TIME=2023-03-08 02:43:29.277632) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=730, SYSTEM_TIME=2023-03-08 02:43:29.372534)
msg received (LAMPORT_TIME=735, SYSTEM_TIME=2023-03-08 02:43:29.560953) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=737, SYSTEM_TIME=2023-03-08 02:43:29.750599)
msg received (LAMPORT_TIME=739, SYSTEM_TIME=2023-03-08 02:43:29.845648) msg_queue len: 0
msg received (LAMPORT_TIME=741, SYSTEM_TIME=2023-03-08 02:43:29.939227) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=743, SYSTEM_TIME=2023-03-08 02:43:30.127776)
INTERNAL EVENT. (LAMPORT_TIME=744, SYSTEM_TIME=2023-03-08 02:43:30.218977)
INTERNAL EVENT. (LAMPORT_TIME=746, SYSTEM_TIME=2023-03-08 02:43:30.405135)
INTERNAL EVENT. (LAMPORT_TIME=747, SYSTEM_TIME=2023-03-08 02:43:30.497651)
msg received (LAMPORT_TIME=751, SYSTEM_TIME=2023-03-08 02:43:30.590721) msg_queue len: 1
msg received (LAMPORT_TIME=753, SYSTEM_TIME=2023-03-08 02:43:30.683727) msg_queue len: 1
msg received (LAMPORT_TIME=753, SYSTEM_TIME=2023-03-08 02:43:30.778204) msg_queue len: 2
msg received (LAMPORT_TIME=756, SYSTEM_TIME=2023-03-08 02:43:30.869928) msg_queue len: 3
msg received (LAMPORT_TIME=757, SYSTEM_TIME=2023-03-08 02:43:30.963990) msg_queue len: 3
msg received (LAMPORT_TIME=758, SYSTEM_TIME=2023-03-08 02:43:31.060276) msg_queue len: 3
msg received (LAMPORT_TIME=758, SYSTEM_TIME=2023-03-08 02:43:31.155172) msg_queue len: 2
msg received (LAMPORT_TIME=762, SYSTEM_TIME=2023-03-08 02:43:31.251757) msg_queue len: 2
msg received (LAMPORT_TIME=762, SYSTEM_TIME=2023-03-08 02:43:31.345250) msg_queue len: 1
msg received (LAMPORT_TIME=765, SYSTEM_TIME=2023-03-08 02:43:31.441490) msg_queue len: 2
msg received (LAMPORT_TIME=767, SYSTEM_TIME=2023-03-08 02:43:31.533257) msg_queue len: 3
msg received (LAMPORT_TIME=770, SYSTEM_TIME=2023-03-08 02:43:31.628455) msg_queue len: 3
msg received (LAMPORT_TIME=771, SYSTEM_TIME=2023-03-08 02:43:31.723634) msg_queue len: 3
msg received (LAMPORT_TIME=771, SYSTEM_TIME=2023-03-08 02:43:31.818434) msg_queue len: 2
msg received (LAMPORT_TIME=771, SYSTEM_TIME=2023-03-08 02:43:31.910909) msg_queue len: 1
msg received (LAMPORT_TIME=777, SYSTEM_TIME=2023-03-08 02:43:32.003841) msg_queue len: 2
msg received (LAMPORT_TIME=777, SYSTEM_TIME=2023-03-08 02:43:32.096842) msg_queue len: 1
msg received (LAMPORT_TIME=777, SYSTEM_TIME=2023-03-08 02:43:32.192999) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=779, SYSTEM_TIME=2023-03-08 02:43:32.379079)
INTERNAL EVENT. (LAMPORT_TIME=781, SYSTEM_TIME=2023-03-08 02:43:32.563076)
msg received (LAMPORT_TIME=787, SYSTEM_TIME=2023-03-08 02:43:32.664264) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=788, SYSTEM_TIME=2023-03-08 02:43:32.759811)
msg received (LAMPORT_TIME=790, SYSTEM_TIME=2023-03-08 02:43:32.856194) msg_queue len: 1
msg received (LAMPORT_TIME=793, SYSTEM_TIME=2023-03-08 02:43:32.952585) msg_queue len: 1
msg received (LAMPORT_TIME=793, SYSTEM_TIME=2023-03-08 02:43:33.047001) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=794, SYSTEM_TIME=2023-03-08 02:43:33.143746)
INTERNAL EVENT. (LAMPORT_TIME=795, SYSTEM_TIME=2023-03-08 02:43:33.237574)
msg received (LAMPORT_TIME=799, SYSTEM_TIME=2023-03-08 02:43:33.333578) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=800, SYSTEM_TIME=2023-03-08 02:43:33.427358)
msg received (LAMPORT_TIME=801, SYSTEM_TIME=2023-03-08 02:43:33.522543) msg_queue len: 0
msg received (LAMPORT_TIME=807, SYSTEM_TIME=2023-03-08 02:43:33.715221) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=808, SYSTEM_TIME=2023-03-08 02:43:33.811332)
INTERNAL EVENT. (LAMPORT_TIME=809, SYSTEM_TIME=2023-03-08 02:43:33.906391)
INTERNAL EVENT. (LAMPORT_TIME=810, SYSTEM_TIME=2023-03-08 02:43:34.001411)
INTERNAL EVENT. (LAMPORT_TIME=811, SYSTEM_TIME=2023-03-08 02:43:34.094309)
msg received (LAMPORT_TIME=817, SYSTEM_TIME=2023-03-08 02:43:34.190153) msg_queue len: 0
msg received (LAMPORT_TIME=817, SYSTEM_TIME=2023-03-08 02:43:34.286822) msg_queue len: 1
msg received (LAMPORT_TIME=820, SYSTEM_TIME=2023-03-08 02:43:34.383403) msg_queue len: 2
msg received (LAMPORT_TIME=820, SYSTEM_TIME=2023-03-08 02:43:34.478711) msg_queue len: 1
msg received (LAMPORT_TIME=823, SYSTEM_TIME=2023-03-08 02:43:34.571168) msg_queue len: 1
msg received (LAMPORT_TIME=823, SYSTEM_TIME=2023-03-08 02:43:34.663352) msg_queue len: 0
msg received (LAMPORT_TIME=827, SYSTEM_TIME=2023-03-08 02:43:34.757912) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=828, SYSTEM_TIME=2023-03-08 02:43:34.852550)
msg received (LAMPORT_TIME=830, SYSTEM_TIME=2023-03-08 02:43:34.948447) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=833, SYSTEM_TIME=2023-03-08 02:43:35.227002)
INTERNAL EVENT. (LAMPORT_TIME=834, SYSTEM_TIME=2023-03-08 02:43:35.325328)
INTERNAL EVENT. (LAMPORT_TIME=835, SYSTEM_TIME=2023-03-08 02:43:35.420124)
INTERNAL EVENT. (LAMPORT_TIME=836, SYSTEM_TIME=2023-03-08 02:43:35.516166)
INTERNAL EVENT. (LAMPORT_TIME=837, SYSTEM_TIME=2023-03-08 02:43:35.611675)
INTERNAL EVENT. (LAMPORT_TIME=839, SYSTEM_TIME=2023-03-08 02:43:35.797422)
INTERNAL EVENT. (LAMPORT_TIME=840, SYSTEM_TIME=2023-03-08 02:43:35.892931)
INTERNAL EVENT. (LAMPORT_TIME=841, SYSTEM_TIME=2023-03-08 02:43:35.989141)
INTERNAL EVENT. (LAMPORT_TIME=842, SYSTEM_TIME=2023-03-08 02:43:36.083184)
INTERNAL EVENT. (LAMPORT_TIME=843, SYSTEM_TIME=2023-03-08 02:43:36.180039)
INTERNAL EVENT. (LAMPORT_TIME=844, SYSTEM_TIME=2023-03-08 02:43:36.272459)
INTERNAL EVENT. (LAMPORT_TIME=845, SYSTEM_TIME=2023-03-08 02:43:36.366451)
INTERNAL EVENT. (LAMPORT_TIME=846, SYSTEM_TIME=2023-03-08 02:43:36.462179)
msg received (LAMPORT_TIME=861, SYSTEM_TIME=2023-03-08 02:43:36.554884) msg_queue len: 0
msg received (LAMPORT_TIME=862, SYSTEM_TIME=2023-03-08 02:43:36.646398) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=863, SYSTEM_TIME=2023-03-08 02:43:36.737792)
msg received (LAMPORT_TIME=867, SYSTEM_TIME=2023-03-08 02:43:36.832174) msg_queue len: 1
msg received (LAMPORT_TIME=869, SYSTEM_TIME=2023-03-08 02:43:36.925897) msg_queue len: 1
msg received (LAMPORT_TIME=870, SYSTEM_TIME=2023-03-08 02:43:37.019806) msg_queue len: 1
msg received (LAMPORT_TIME=870, SYSTEM_TIME=2023-03-08 02:43:37.112296) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=871, SYSTEM_TIME=2023-03-08 02:43:37.205928)
msg received (LAMPORT_TIME=874, SYSTEM_TIME=2023-03-08 02:43:37.301854) msg_queue len: 1
msg received (LAMPORT_TIME=876, SYSTEM_TIME=2023-03-08 02:43:37.394643) msg_queue len: 1
msg received (LAMPORT_TIME=876, SYSTEM_TIME=2023-03-08 02:43:37.490584) msg_queue len: 0
msg received (LAMPORT_TIME=878, SYSTEM_TIME=2023-03-08 02:43:37.588398) msg_queue len: 0
msg received (LAMPORT_TIME=880, SYSTEM_TIME=2023-03-08 02:43:37.683543) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=881, SYSTEM_TIME=2023-03-08 02:43:37.778175)
INTERNAL EVENT. (LAMPORT_TIME=882, SYSTEM_TIME=2023-03-08 02:43:37.870373)
msg received (LAMPORT_TIME=885, SYSTEM_TIME=2023-03-08 02:43:37.969713) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=886, SYSTEM_TIME=2023-03-08 02:43:38.063581)
INTERNAL EVENT. (LAMPORT_TIME=887, SYSTEM_TIME=2023-03-08 02:43:38.159951)
msg received (LAMPORT_TIME=890, SYSTEM_TIME=2023-03-08 02:43:38.255357) msg_queue len: 0
msg received (LAMPORT_TIME=892, SYSTEM_TIME=2023-03-08 02:43:38.353192) msg_queue len: 1
msg received (LAMPORT_TIME=894, SYSTEM_TIME=2023-03-08 02:43:38.446190) msg_queue len: 1
msg received (LAMPORT_TIME=894, SYSTEM_TIME=2023-03-08 02:43:38.542252) msg_queue len: 0
msg received (LAMPORT_TIME=897, SYSTEM_TIME=2023-03-08 02:43:38.634288) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=899, SYSTEM_TIME=2023-03-08 02:43:38.819430)
INTERNAL EVENT. (LAMPORT_TIME=900, SYSTEM_TIME=2023-03-08 02:43:38.914332)
msg received (LAMPORT_TIME=902, SYSTEM_TIME=2023-03-08 02:43:39.010904) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=903, SYSTEM_TIME=2023-03-08 02:43:39.103263)
msg received (LAMPORT_TIME=907, SYSTEM_TIME=2023-03-08 02:43:39.199416) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=908, SYSTEM_TIME=2023-03-08 02:43:39.297602)
msg received (LAMPORT_TIME=911, SYSTEM_TIME=2023-03-08 02:43:39.579220) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=912, SYSTEM_TIME=2023-03-08 02:43:39.673734)
msg received (LAMPORT_TIME=914, SYSTEM_TIME=2023-03-08 02:43:39.769783) msg_queue len: 1
msg received (LAMPORT_TIME=914, SYSTEM_TIME=2023-03-08 02:43:39.863690) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=916, SYSTEM_TIME=2023-03-08 02:43:40.055822)
INTERNAL EVENT. (LAMPORT_TIME=917, SYSTEM_TIME=2023-03-08 02:43:40.152242)
INTERNAL EVENT. (LAMPORT_TIME=918, SYSTEM_TIME=2023-03-08 02:43:40.244214)
INTERNAL EVENT. (LAMPORT_TIME=921, SYSTEM_TIME=2023-03-08 02:43:40.528203)
msg received (LAMPORT_TIME=930, SYSTEM_TIME=2023-03-08 02:43:40.625108) msg_queue len: 0
msg received (LAMPORT_TIME=930, SYSTEM_TIME=2023-03-08 02:43:40.721473) msg_queue len: 0
msg received (LAMPORT_TIME=934, SYSTEM_TIME=2023-03-08 02:43:40.816859) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=935, SYSTEM_TIME=2023-03-08 02:43:40.911107)
msg received (LAMPORT_TIME=938, SYSTEM_TIME=2023-03-08 02:43:41.003231) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=940, SYSTEM_TIME=2023-03-08 02:43:41.187899)
msg received (LAMPORT_TIME=942, SYSTEM_TIME=2023-03-08 02:43:41.282150) msg_queue len: 0
msg received (LAMPORT_TIME=944, SYSTEM_TIME=2023-03-08 02:43:41.377437) msg_queue len: 0
msg received (LAMPORT_TIME=944, SYSTEM_TIME=2023-03-08 02:43:41.471148) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=945, SYSTEM_TIME=2023-03-08 02:43:41.563960)
msg received (LAMPORT_TIME=949, SYSTEM_TIME=2023-03-08 02:43:41.660012) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=950, SYSTEM_TIME=2023-03-08 02:43:41.755600)
msg received (LAMPORT_TIME=954, SYSTEM_TIME=2023-03-08 02:43:41.851799) msg_queue len: 1
msg received (LAMPORT_TIME=954, SYSTEM_TIME=2023-03-08 02:43:41.945028) msg_queue len: 1
msg received (LAMPORT_TIME=954, SYSTEM_TIME=2023-03-08 02:43:42.039074) msg_queue len: 0
msg received (LAMPORT_TIME=959, SYSTEM_TIME=2023-03-08 02:43:42.131678) msg_queue len: 0
msg received (LAMPORT_TIME=962, SYSTEM_TIME=2023-03-08 02:43:42.226492) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=965, SYSTEM_TIME=2023-03-08 02:43:42.511959)
msg received (LAMPORT_TIME=967, SYSTEM_TIME=2023-03-08 02:43:42.607964) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=968, SYSTEM_TIME=2023-03-08 02:43:42.701810)
msg received (LAMPORT_TIME=970, SYSTEM_TIME=2023-03-08 02:43:42.797842) msg_queue len: 1
msg received (LAMPORT_TIME=971, SYSTEM_TIME=2023-03-08 02:43:42.892505) msg_queue len: 1
msg received (LAMPORT_TIME=971, SYSTEM_TIME=2023-03-08 02:43:42.989401) msg_queue len: 0
msg received (LAMPORT_TIME=976, SYSTEM_TIME=2023-03-08 02:43:43.084804) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=977, SYSTEM_TIME=2023-03-08 02:43:43.180112)
INTERNAL EVENT. (LAMPORT_TIME=978, SYSTEM_TIME=2023-03-08 02:43:43.275940)
INTERNAL EVENT. (LAMPORT_TIME=979, SYSTEM_TIME=2023-03-08 02:43:43.371462)
msg received (LAMPORT_TIME=983, SYSTEM_TIME=2023-03-08 02:43:43.464006) msg_queue len: 0
msg received (LAMPORT_TIME=983, SYSTEM_TIME=2023-03-08 02:43:43.560617) msg_queue len: 0
msg received (LAMPORT_TIME=986, SYSTEM_TIME=2023-03-08 02:43:43.656378) msg_queue len: 0
msg received (LAMPORT_TIME=988, SYSTEM_TIME=2023-03-08 02:43:43.753386) msg_queue len: 0
msg received (LAMPORT_TIME=989, SYSTEM_TIME=2023-03-08 02:43:43.845564) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=991, SYSTEM_TIME=2023-03-08 02:43:44.031771)
msg received (LAMPORT_TIME=996, SYSTEM_TIME=2023-03-08 02:43:44.221933) msg_queue len: 0
msg received (LAMPORT_TIME=998, SYSTEM_TIME=2023-03-08 02:43:44.317611) msg_queue len: 0
msg received (LAMPORT_TIME=999, SYSTEM_TIME=2023-03-08 02:43:44.414183) msg_queue len: 1
msg received (LAMPORT_TIME=1001, SYSTEM_TIME=2023-03-08 02:43:44.506770) msg_queue len: 1
msg received (LAMPORT_TIME=1001, SYSTEM_TIME=2023-03-08 02:43:44.600125) msg_queue len: 0
msg received (LAMPORT_TIME=1003, SYSTEM_TIME=2023-03-08 02:43:44.694311) msg_queue len: 1
msg received (LAMPORT_TIME=1007, SYSTEM_TIME=2023-03-08 02:43:44.789297) msg_queue len: 2
msg received (LAMPORT_TIME=1007, SYSTEM_TIME=2023-03-08 02:43:44.885027) msg_queue len: 1
msg received (LAMPORT_TIME=1007, SYSTEM_TIME=2023-03-08 02:43:44.979302) msg_queue len: 0
msg received (LAMPORT_TIME=1011, SYSTEM_TIME=2023-03-08 02:43:45.076534) msg_queue len: 0
msg received (LAMPORT_TIME=1012, SYSTEM_TIME=2023-03-08 02:43:45.172772) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=1013, SYSTEM_TIME=2023-03-08 02:43:45.268983)
msg received (LAMPORT_TIME=1016, SYSTEM_TIME=2023-03-08 02:43:45.365209) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=1017, SYSTEM_TIME=2023-03-08 02:43:45.461625)
INTERNAL EVENT. (LAMPORT_TIME=1018, SYSTEM_TIME=2023-03-08 02:43:45.556081)
msg received (LAMPORT_TIME=1021, SYSTEM_TIME=2023-03-08 02:43:45.652548) msg_queue len: 0
INTERNAL EVENT. (LAMPORT_TIME=1022, SYSTEM_TIME=2023-03-08 02:43:45.745619)
INTERNAL EVENT. (LAMPORT_TIME=1023, SYSTEM_TIME=2023-03-08 02:43:45.840749)
